country,year,month,month_num,category,events,fatalities
Egypt,2018,April,4,demonstrations,4,
Egypt,2018,May,5,demonstrations,4,
Egypt,2018,June,6,demonstrations,2,
Egypt,2018,July,7,demonstrations,1,
Egypt,2018,August,8,demonstrations,2,
Egypt,2018,September,9,demonstrations,5,
Egypt,2018,October,10,demonstrations,4,
Egypt,2018,November,11,demonstrations,10,
Egypt,2018,December,12,demonstrations,29,
Egypt,2019,January,1,demonstrations,6,
Egypt,2019,February,2,demonstrations,12,
Egypt,2019,March,3,demonstrations,18,
Egypt,2019,April,4,demonstrations,3,
Egypt,2019,May,5,demonstrations,13,
Egypt,2019,June,6,demonstrations,4,
Egypt,2019,July,7,demonstrations,6,
Egypt,2019,August,8,demonstrations,3,
Egypt,2019,September,9,demonstrations,21,
Egypt,2019,October,10,demonstrations,16,
Egypt,2019,November,11,demonstrations,6,
Egypt,2019,December,12,demonstrations,6,
Egypt,2020,January,1,demonstrations,3,
Egypt,2020,February,2,demonstrations,12,
Egypt,2020,March,3,demonstrations,8,
Egypt,2020,April,4,demonstrations,11,
Egypt,2020,May,5,demonstrations,4,
Egypt,2020,June,6,demonstrations,2,
Egypt,2020,July,7,demonstrations,4,
Egypt,2020,August,8,demonstrations,1,
Egypt,2020,September,9,demonstrations,57,
Egypt,2020,October,10,demonstrations,2,
Egypt,2020,November,11,demonstrations,1,
Egypt,2020,December,12,demonstrations,5,
Egypt,2021,January,1,demonstrations,11,
Egypt,2021,February,2,demonstrations,1,
Egypt,2021,March,3,demonstrations,5,
Egypt,2021,April,4,demonstrations,1,
Egypt,2021,May,5,demonstrations,6,
Egypt,2021,June,6,demonstrations,2,
Egypt,2021,July,7,demonstrations,1,
Egypt,2021,August,8,demonstrations,3,
Egypt,2021,September,9,demonstrations,2,
Egypt,2021,October,10,demonstrations,0,
Egypt,2021,November,11,demonstrations,1,
Egypt,2021,December,12,demonstrations,2,
Egypt,2022,January,1,demonstrations,6,
Egypt,2022,February,2,demonstrations,4,
Egypt,2022,March,3,demonstrations,1,
Egypt,2022,April,4,demonstrations,1,
Egypt,2022,May,5,demonstrations,0,
Egypt,2022,June,6,demonstrations,1,
Egypt,2022,July,7,demonstrations,1,
Egypt,2022,August,8,demonstrations,7,
Egypt,2022,September,9,demonstrations,1,
Egypt,2022,October,10,demonstrations,1,
Egypt,2022,November,11,demonstrations,8,
Egypt,2022,December,12,demonstrations,16,
Egypt,2023,January,1,demonstrations,2,
Egypt,2023,February,2,demonstrations,5,
Egypt,2023,March,3,demonstrations,0,
Egypt,2023,April,4,demonstrations,0,
Egypt,2023,May,5,demonstrations,0,
Egypt,2023,June,6,demonstrations,2,
Egypt,2023,July,7,demonstrations,3,
Egypt,2023,August,8,demonstrations,8,
Egypt,2023,September,9,demonstrations,2,
Egypt,2023,October,10,demonstrations,146,
Egypt,2023,November,11,demonstrations,5,
Egypt,2023,December,12,demonstrations,2,
Egypt,2024,January,1,demonstrations,7,
Egypt,2024,February,2,demonstrations,7,
Egypt,2024,March,3,demonstrations,7,
Egypt,2024,April,4,demonstrations,11,
Egypt,2024,May,5,demonstrations,9,
Egypt,2024,June,6,demonstrations,8,
Egypt,2024,July,7,demonstrations,1,
Egypt,2024,August,8,demonstrations,7,
Egypt,2024,September,9,demonstrations,11,
Egypt,2024,October,10,demonstrations,14,
Egypt,2024,November,11,demonstrations,6,
Egypt,2024,December,12,demonstrations,4,
Egypt,2025,January,1,demonstrations,12,
Egypt,2025,February,2,demonstrations,7,
Egypt,2025,March,3,demonstrations,46,
Egypt,2025,April,4,demonstrations,33,
Egypt,2025,May,5,demonstrations,20,
Egypt,2025,June,6,demonstrations,31,
Egypt,2025,July,7,demonstrations,11,
Egypt,2025,August,8,demonstrations,4,
Egypt,2025,September,9,demonstrations,8,
Egypt,2025,October,10,demonstrations,11,
Egypt,2025,November,11,demonstrations,35,
Egypt,2025,December,12,demonstrations,10,
Egypt,2026,January,1,demonstrations,28,
Egypt,2026,February,2,demonstrations,16,
Egypt,2026,March,3,demonstrations,10,
Egypt,2026,April,4,demonstrations,10,
Egypt,2026,May,5,demonstrations,4,
Egypt,2026,June,6,demonstrations,7,
Egypt,2026,July,7,demonstrations,14,
Egypt,2026,August,8,demonstrations,9,
Egypt,2026,September,9,demonstrations,0,
Egypt,1997,January,1,political_violence,5,6
Egypt,1997,February,2,political_violence,3,15
Egypt,1997,March,3,political_violence,2,14
Egypt,1997,April,4,political_violence,2,4
Egypt,1997,May,5,political_violence,0,0
Egypt,1997,June,6,political_violence,4,12
Egypt,1997,July,7,political_violence,2,9
Egypt,1997,August,8,political_violence,2,5
Egypt,1997,September,9,political_violence,5,21
Egypt,1997,October,10,political_violence,2,11
Egypt,1997,November,11,political_violence,4,69
Egypt,1997,December,12,political_violence,1,2
Egypt,1998,January,1,political_violence,0,0
Egypt,1998,February,2,political_violence,0,0
Egypt,1998,March,3,political_violence,6,22
Egypt,1998,April,4,political_violence,1,2
Egypt,1998,May,5,political_violence,0,0
Egypt,1998,June,6,political_violence,0,0
Egypt,1998,July,7,political_violence,0,0
Egypt,1998,August,8,political_violence,1,0
Egypt,1998,September,9,political_violence,1,0
Egypt,1998,October,10,political_violence,0,0
Egypt,1998,November,11,political_violence,1,2
Egypt,1998,December,12,political_violence,0,0
Egypt,1999,January,1,political_violence,1,1
Egypt,1999,February,2,political_violence,0,0
Egypt,1999,March,3,political_violence,0,0
Egypt,1999,April,4,political_violence,0,0
Egypt,1999,May,5,political_violence,0,0
Egypt,1999,June,6,political_violence,0,0
Egypt,1999,July,7,political_violence,1,1
Egypt,1999,August,8,political_violence,0,0
Egypt,1999,September,9,political_violence,2,5
Egypt,1999,October,10,political_violence,1,1
Egypt,1999,November,11,political_violence,0,0
Egypt,1999,December,12,political_violence,0,0
Egypt,2000,January,1,political_violence,3,29
Egypt,2000,February,2,political_violence,0,0
Egypt,2000,March,3,political_violence,1,0
Egypt,2000,April,4,political_violence,0,0
Egypt,2000,May,5,political_violence,0,0
Egypt,2000,June,6,political_violence,2,0
Egypt,2000,July,7,political_violence,0,0
Egypt,2000,August,8,political_violence,0,0
Egypt,2000,September,9,political_violence,0,0
Egypt,2000,October,10,political_violence,8,26
Egypt,2000,November,11,political_violence,10,20
Egypt,2000,December,12,political_violence,1,2
Egypt,2001,January,1,political_violence,0,0
Egypt,2001,February,2,political_violence,2,3
Egypt,2001,March,3,political_violence,1,0
Egypt,2001,April,4,political_violence,0,0
Egypt,2001,May,5,political_violence,0,0
Egypt,2001,June,6,political_violence,2,0
Egypt,2001,July,7,political_violence,1,1
Egypt,2001,August,8,political_violence,0,0
Egypt,2001,September,9,political_violence,0,0
Egypt,2001,October,10,political_violence,0,0
Egypt,2001,November,11,political_violence,0,0
Egypt,2001,December,12,political_violence,0,0
Egypt,2002,January,1,political_violence,0,0
Egypt,2002,February,2,political_violence,2,1
Egypt,2002,March,3,political_violence,1,0
Egypt,2002,April,4,political_violence,1,1
Egypt,2002,May,5,political_violence,0,0
Egypt,2002,June,6,political_violence,0,0
Egypt,2002,July,7,political_violence,0,0
Egypt,2002,August,8,political_violence,1,22
Egypt,2002,September,9,political_violence,0,0
Egypt,2002,October,10,political_violence,0,0
Egypt,2002,November,11,political_violence,0,0
Egypt,2002,December,12,political_violence,0,0
Egypt,2003,January,1,political_violence,0,0
Egypt,2003,February,2,political_violence,0,0
Egypt,2003,March,3,political_violence,0,0
Egypt,2003,April,4,political_violence,0,0
Egypt,2003,May,5,political_violence,0,0
Egypt,2003,June,6,political_violence,0,0
Egypt,2003,July,7,political_violence,0,0
Egypt,2003,August,8,political_violence,0,0
Egypt,2003,September,9,political_violence,0,0
Egypt,2003,October,10,political_violence,0,0
Egypt,2003,November,11,political_violence,0,0
Egypt,2003,December,12,political_violence,0,0
Egypt,2004,January,1,political_violence,0,0
Egypt,2004,February,2,political_violence,0,0
Egypt,2004,March,3,political_violence,0,0
Egypt,2004,April,4,political_violence,0,0
Egypt,2004,May,5,political_violence,0,0
Egypt,2004,June,6,political_violence,0,0
Egypt,2004,July,7,political_violence,0,0
Egypt,2004,August,8,political_violence,0,0
Egypt,2004,September,9,political_violence,0,0
Egypt,2004,October,10,political_violence,1,28
Egypt,2004,November,11,political_violence,0,0
Egypt,2004,December,12,political_violence,0,0
Egypt,2005,January,1,political_violence,0,0
Egypt,2005,February,2,political_violence,1,0
Egypt,2005,March,3,political_violence,0,0
Egypt,2005,April,4,political_violence,2,4
Egypt,2005,May,5,political_violence,0,0
Egypt,2005,June,6,political_violence,0,0
Egypt,2005,July,7,political_violence,1,88
Egypt,2005,August,8,political_violence,0,0
Egypt,2005,September,9,political_violence,0,0
Egypt,2005,October,10,political_violence,1,1
Egypt,2005,November,11,political_violence,2,1
Egypt,2005,December,12,political_violence,7,10
Egypt,2006,January,1,political_violence,0,0
Egypt,2006,February,2,political_violence,0,0
Egypt,2006,March,3,political_violence,0,0
Egypt,2006,April,4,political_violence,2,24
Egypt,2006,May,5,political_violence,0,0
Egypt,2006,June,6,political_violence,0,0
Egypt,2006,July,7,political_violence,0,0
Egypt,2006,August,8,political_violence,0,0
Egypt,2006,September,9,political_violence,0,0
Egypt,2006,October,10,political_violence,0,0
Egypt,2006,November,11,political_violence,0,0
Egypt,2006,December,12,political_violence,0,0
Egypt,2007,January,1,political_violence,0,0
Egypt,2007,February,2,political_violence,0,0
Egypt,2007,March,3,political_violence,0,0
Egypt,2007,April,4,political_violence,0,0
Egypt,2007,May,5,political_violence,1,0
Egypt,2007,June,6,political_violence,0,0
Egypt,2007,July,7,political_violence,1,0
Egypt,2007,August,8,political_violence,0,0
Egypt,2007,September,9,political_violence,0,0
Egypt,2007,October,10,political_violence,0,0
Egypt,2007,November,11,political_violence,0,0
Egypt,2007,December,12,political_violence,0,0
Egypt,2008,January,1,political_violence,4,3
Egypt,2008,February,2,political_violence,1,1
Egypt,2008,March,3,political_violence,6,5
Egypt,2008,April,4,political_violence,1,1
Egypt,2008,May,5,political_violence,3,3
Egypt,2008,June,6,political_violence,1,1
Egypt,2008,July,7,political_violence,4,3
Egypt,2008,August,8,political_violence,3,2
Egypt,2008,September,9,political_violence,2,2
Egypt,2008,October,10,political_violence,2,2
Egypt,2008,November,11,political_violence,9,2
Egypt,2008,December,12,political_violence,2,1
Egypt,2009,January,1,political_violence,1,0
Egypt,2009,February,2,political_violence,2,0
Egypt,2009,March,3,political_violence,0,0
Egypt,2009,April,4,political_violence,3,3
Egypt,2009,May,5,political_violence,4,1
Egypt,2009,June,6,political_violence,2,2
Egypt,2009,July,7,political_violence,2,1
Egypt,2009,August,8,political_violence,0,0
Egypt,2009,September,9,political_violence,4,7
Egypt,2009,October,10,political_violence,3,1
Egypt,2009,November,11,political_violence,3,1
Egypt,2009,December,12,political_violence,2,1
Egypt,2010,January,1,political_violence,9,14
Egypt,2010,February,2,political_violence,8,6
Egypt,2010,March,3,political_violence,4,3
Egypt,2010,April,4,political_violence,4,10
Egypt,2010,May,5,political_violence,5,6
Egypt,2010,June,6,political_violence,11,7
Egypt,2010,July,7,political_violence,5,11
Egypt,2010,August,8,political_violence,2,8
Egypt,2010,September,9,political_violence,3,3
Egypt,2010,October,10,political_violence,1,1
Egypt,2010,November,11,political_violence,4,0
Egypt,2010,December,12,political_violence,0,0
Egypt,2011,January,1,political_violence,25,55
Egypt,2011,February,2,political_violence,36,28
Egypt,2011,March,3,political_violence,15,79
Egypt,2011,April,4,political_violence,11,7
Egypt,2011,May,5,political_violence,12,21
Egypt,2011,June,6,political_violence,7,9
Egypt,2011,July,7,political_violence,22,11
Egypt,2011,August,8,political_violence,19,16
Egypt,2011,September,9,political_violence,12,1
Egypt,2011,October,10,political_violence,16,80
Egypt,2011,November,11,political_violence,31,10
Egypt,2011,December,12,political_violence,21,2
Egypt,2012,January,1,political_violence,7,5
Egypt,2012,February,2,political_violence,6,0
Egypt,2012,March,3,political_violence,2,1
Egypt,2012,April,4,political_violence,3,2
Egypt,2012,May,5,political_violence,8,22
Egypt,2012,June,6,political_violence,8,16
Egypt,2012,July,7,political_violence,12,5
Egypt,2012,August,8,political_violence,20,52
Egypt,2012,September,9,political_violence,10,1
Egypt,2012,October,10,political_violence,15,22
Egypt,2012,November,11,political_violence,22,13
Egypt,2012,December,12,political_violence,13,3
Egypt,2013,January,1,political_violence,14,11
Egypt,2013,February,2,political_violence,27,11
Egypt,2013,March,3,political_violence,46,30
Egypt,2013,April,4,political_violence,19,16
Egypt,2013,May,5,political_violence,20,13
Egypt,2013,June,6,political_violence,47,34
Egypt,2013,July,7,political_violence,175,186
Egypt,2013,August,8,political_violence,138,745
Egypt,2013,September,9,political_violence,108,125
Egypt,2013,October,10,political_violence,94,80
Egypt,2013,November,11,political_violence,78,104
Egypt,2013,December,12,political_violence,56,52
Egypt,2014,January,1,political_violence,115,120
Egypt,2014,February,2,political_violence,57,198
Egypt,2014,March,3,political_violence,65,66
Egypt,2014,April,4,political_violence,63,70
Egypt,2014,May,5,political_violence,44,35
Egypt,2014,June,6,political_violence,36,57
Egypt,2014,July,7,political_violence,47,135
Egypt,2014,August,8,political_violence,63,89
Egypt,2014,September,9,political_violence,56,125
Egypt,2014,October,10,political_violence,63,132
Egypt,2014,November,11,political_violence,70,125
Egypt,2014,December,12,political_violence,49,108
Egypt,2015,January,1,political_violence,111,133
Egypt,2015,February,2,political_violence,77,211
Egypt,2015,March,3,political_violence,78,211
Egypt,2015,April,4,political_violence,78,268
Egypt,2015,May,5,political_violence,95,180
Egypt,2015,June,6,political_violence,70,137
Egypt,2015,July,7,political_violence,72,531
Egypt,2015,August,8,political_violence,49,101
Egypt,2015,September,9,political_violence,71,609
Egypt,2015,October,10,political_violence,53,301
Egypt,2015,November,11,political_violence,38,77
Egypt,2015,December,12,political_violence,38,50
Egypt,2016,January,1,political_violence,50,198
Egypt,2016,February,2,political_violence,47,102
Egypt,2016,March,3,political_violence,40,190
Egypt,2016,April,4,political_violence,28,136
Egypt,2016,May,5,political_violence,52,235
Egypt,2016,June,6,political_violence,46,105
Egypt,2016,July,7,political_violence,40,76
Egypt,2016,August,8,political_violence,28,119
Egypt,2016,September,9,political_violence,37,100
Egypt,2016,October,10,political_violence,41,260
Egypt,2016,November,11,political_violence,40,100
Egypt,2016,December,12,political_violence,22,95
Egypt,2017,January,1,political_violence,24,93
Egypt,2017,February,2,political_violence,37,64
Egypt,2017,March,3,political_violence,30,102
Egypt,2017,April,4,political_violence,61,137
Egypt,2017,May,5,political_violence,44,120
Egypt,2017,June,6,political_violence,27,45
Egypt,2017,July,7,political_violence,61,205
Egypt,2017,August,8,political_violence,25,57
Egypt,2017,September,9,political_violence,28,68
Egypt,2017,October,10,political_violence,35,152
Egypt,2017,November,11,political_violence,30,413
Egypt,2017,December,12,political_violence,33,88
Egypt,2018,January,1,political_violence,33,51
Egypt,2018,February,2,political_violence,35,137
Egypt,2018,March,3,political_violence,24,117
Egypt,2018,April,4,political_violence,18,124
Egypt,2018,May,5,political_violence,18,62
Egypt,2018,June,6,political_violence,20,80
Egypt,2018,July,7,political_violence,10,38
Egypt,2018,August,8,political_violence,22,128
Egypt,2018,September,9,political_violence,22,38
Egypt,2018,October,10,political_violence,40,93
Egypt,2018,November,11,political_violence,54,81
Egypt,2018,December,12,political_violence,90,165
Egypt,2019,January,1,political_violence,80,154
Egypt,2019,February,2,political_violence,33,72
Egypt,2019,March,3,political_violence,45,84
Egypt,2019,April,4,political_violence,29,68
Egypt,2019,May,5,political_violence,50,128
Egypt,2019,June,6,political_violence,59,88
Egypt,2019,July,7,political_violence,52,49
Egypt,2019,August,8,political_violence,41,83
Egypt,2019,September,9,political_violence,35,90
Egypt,2019,October,10,political_violence,48,105
Egypt,2019,November,11,political_violence,28,47
Egypt,2019,December,12,political_violence,37,35
Egypt,2020,January,1,political_violence,36,41
Egypt,2020,February,2,political_violence,50,64
Egypt,2020,March,3,political_violence,39,70
Egypt,2020,April,4,political_violence,41,46
Egypt,2020,May,5,political_violence,69,100
Egypt,2020,June,6,political_violence,28,39
Egypt,2020,July,7,political_violence,36,55
Egypt,2020,August,8,political_violence,62,59
Egypt,2020,September,9,political_violence,37,47
Egypt,2020,October,10,political_violence,37,37
Egypt,2020,November,11,political_violence,34,24
Egypt,2020,December,12,political_violence,46,41
Egypt,2021,January,1,political_violence,49,43
Egypt,2021,February,2,political_violence,30,36
Egypt,2021,March,3,political_violence,19,24
Egypt,2021,April,4,political_violence,24,21
Egypt,2021,May,5,political_violence,16,21
Egypt,2021,June,6,political_violence,13,9
Egypt,2021,July,7,political_violence,23,29
Egypt,2021,August,8,political_violence,22,17
Egypt,2021,September,9,political_violence,15,9
Egypt,2021,October,10,political_violence,9,11
Egypt,2021,November,11,political_violence,18,16
Egypt,2021,December,12,political_violence,28,28
Egypt,2022,January,1,political_violence,12,13
Egypt,2022,February,2,political_violence,16,13
Egypt,2022,March,3,political_violence,39,77
Egypt,2022,April,4,political_violence,31,37
Egypt,2022,May,5,political_violence,9,26
Egypt,2022,June,6,political_violence,23,26
Egypt,2022,July,7,political_violence,16,12
Egypt,2022,August,8,political_violence,27,31
Egypt,2022,September,9,political_violence,7,6
Egypt,2022,October,10,political_violence,3,6
Egypt,2022,November,11,political_violence,5,18
Egypt,2022,December,12,political_violence,6,9
Egypt,2023,January,1,political_violence,0,0
Egypt,2023,February,2,political_violence,1,1
Egypt,2023,March,3,political_violence,3,3
Egypt,2023,April,4,political_violence,1,0
Egypt,2023,May,5,political_violence,2,1
Egypt,2023,June,6,political_violence,2,7
Egypt,2023,July,7,political_violence,4,10
Egypt,2023,August,8,political_violence,3,2
Egypt,2023,September,9,political_violence,1,1
Egypt,2023,October,10,political_violence,4,3
Egypt,2023,November,11,political_violence,1,0
Egypt,2023,December,12,political_violence,1,0
Egypt,2024,January,1,political_violence,1,5
Egypt,2024,February,2,political_violence,2,2
Egypt,2024,March,3,political_violence,3,0
Egypt,2024,April,4,political_violence,5,2
Egypt,2024,May,5,political_violence,4,3
Egypt,2024,June,6,political_violence,1,0
Egypt,2024,July,7,political_violence,4,0
Egypt,2024,August,8,political_violence,1,1
Egypt,2024,September,9,political_violence,3,0
Egypt,2024,October,10,political_violence,1,1
Egypt,2024,November,11,political_violence,1,0
Egypt,2024,December,12,political_violence,4,4
Egypt,2025,January,1,political_violence,0,0
Egypt,2025,February,2,political_violence,4,8
Egypt,2025,March,3,political_violence,9,4
Egypt,2025,April,4,political_violence,3,3
Egypt,2025,May,5,political_violence,6,5
Egypt,2025,June,6,political_violence,0,0
Egypt,2025,July,7,political_violence,3,4
Egypt,2025,August,8,political_violence,7,6
Egypt,2025,September,9,political_violence,4,13
Egypt,2025,October,10,political_violence,7,8
Egypt,2025,November,11,political_violence,1,0
Egypt,2025,December,12,political_violence,4,2
Egypt,2026,January,1,political_violence,6,2
